cornu14	Andalus	37.65320	-1.73128	Lurqaŧ	Lurqa	Lurqa	lurqa	towns	LURQA_017N376W_C14	
cornu14	Andalus	38.93229	-5.94131	Madallīn	Madallīn	Madallin	madallin	towns	MADALLIN_059N389W_C14	
cornu14	Andalus	38.64984	-9.19189	al-Maʿdan	al-Maʿdan	al-Madan	madan	towns	MADAN_091N386W_C14	
cornu14	Andalus	37.22519	-8.42308	Madīnaŧ Šalab/Šilb	Madīnat Shalab	Madinat Shalab	madina salab	towns	MADINASHALAB_084N372W_C14	
cornu14	Andalus	41.13714	-2.41736	Madīnaŧ Sālim	Madīnat Sālim	Madinat Salim	madina salim	towns	MADINASALIM_024N411W_C14	
cornu14	Andalus	39.80641	-6.06629	Maḫāḍaŧ al-Balāṭ ?	Makhāḍat al-Balāṭ ?	Makhadat al-Balat	mahada balat ?	towns	MAKHADABALAT_060N398W_C14	
cornu14	Andalus	40.62317	-6.87557	al-Maʾidaŧ	al-Maʾida	al-Maida	maida	towns	MAIDA_068N406W_C14	
cornu14	Andalus	39.17390	-3.91362	Malaqūn	Malaqūn	Malaqun	malaqun	towns	MALAQUN_039N391W_C14	
cornu14	Andalus	36.74791	-4.43066	Māliqaŧ	Māliqa	Maliqa	maliqa	towns	MALIQA_044N367W_C14	
cornu14	Andalus	36.74791	-4.43066	Māliqaŧ	Māliqa	Maliqa	maliqa	regions	MALIQA_044N367W_C14	district
cornu14	Andalus	39.81332	-3.62588	Mantīšaŧ	Mantīsha	Mantisha	mantisa	towns	MANTISHA_036N398W_C14	
cornu14	Andalus	38.89521	-6.32886	Māridaŧ	Mārida	Marida	marida	towns	MARIDA_063N388W_C14	
cornu14	Andalus	36.86202	-2.50099	al-Mariyyaŧ	al-Mariyya	al-Mariyya	mariyya	towns	MARIYYA_025N368W_C14	
cornu14	Andalus	37.74285	-3.98826	Mārtūš	Mārtūsh	Martush	martus	towns	MARTUSH_039N377W_C14	
cornu14	Andalus	37.14029	-5.48272	Mawrūr	Mawrūr	Mawrur	mawrur	towns	MAWRUR_054N371W_C14	
cornu14	Andalus	39.97062	-3.94240	Muġān	Mughān	Mughan	mugan	villages	MUGHAN_039N399W_C14	
cornu14	Andalus	37.99945	-1.11443	Mursiyaŧ	Mursiya	Mursiya	mursiya	towns	MURSIYA_011N379W_C14	
cornu14	Andalus	41.78270	-0.99933	Nahr Abruh	Nahr Abruh	Nahr Abruh	nahr abruh	waters	NAHRABRUH_009N417W_C14	
cornu14	Andalus	37.75423	-5.11225	Nahr Qurṭūbaŧ	Nahr Qurṭūba	Nahr Qurtuba	nahr qurtuba	waters	NAHRQURTUBA_051N377W_C14	
cornu14	Andalus	36.57191	-6.18409	Qādis	Qādis	Qadis	qadis	regions	QADIS_061N365W_C14	
cornu14	Andalus	38.80312	-3.78324	Qalʿaŧ Rabāh/Qalʿaŧ Ribāṭ	Qalʿat Rabāḥ	Qalat Rabah	qala rabah	towns	QALARABAH_037N388W_C14	
cornu14	Andalus	38.34618	-0.47061	Qānt	Qānt	Qant	qant	towns	QANT_004N383W_C14	
cornu14	Andalus	39.69061	-6.84140	Qanṭaraŧ al-Sīf	Qanṭarat al-Sīf	Qantarat al-Sif	qantara sif	towns	QANTARASIF_068N396W_C14	
cornu14	Andalus	37.42933	-5.64097	Qarmūnaŧ	Qarmūna	Qarmuna	qarmuna	towns	QARMUNA_056N374W_C14	
cornu14	Andalus	37.60050	-0.98315	Qarṭāǧannaŧ	Qarṭājanna	Qartajanna	qartaganna	villages	QARTAJANNA_009N376W_C14	
cornu14	Andalus	39.46953	-6.39540	Qaṣarāš	Qaṣarāsh	Qasarash	qasaras	towns	QASARASH_063N394W_C14	
cornu14	Andalus	38.36698	-8.48333	Qaṣr Banū Wardās	Qaṣr Banū Wardās	Qasr Banu Wardas	qasr banu wardas	towns	QASRBANUWARDAS_084N383W_C14	
cornu14	Andalus	37.98847	-3.87676	Qasṭallaŧ	Qasṭalla	Qastalla	qastalla	towns	QASTALLA_038N379W_C14	
cornu14	Andalus	39.96270	-6.55006	Quriyaŧ	Quriyya	Quriyya	quriyya	towns	QURIYYA_065N399W_C14	
cornu14	Andalus	37.91898	-4.78135	Qurṭūbaŧ	Qurṭūba	Qurtuba	qurtuba	metropoles	QURTUBA_047N379W_C14	
cornu14	Andalus	36.98351	-4.40368	Rayyaŧ/Rayyuh	Rayya	Rayya	rayya	regions	RAYYA_044N369W_C14	
cornu14	Andalus	36.46640	-5.91433	Šaḏūnaŧ/Šadūnaŧ	Shadhūna	Shadhuna	saduna	towns	SHADHUNA_059N364W_C14	
cornu14	Andalus	36.46640	-5.91433	Šaḏūnaŧ/Šadūnaŧ	Shadhūna	Shadhuna	saduna	regions	SHADHUNA_059N364W_C14	district
cornu14	Andalus	41.44051	-5.76776	Sammūraŧ	Sammūra	Sammura	sammura	towns	SAMMURA_057N414W_C14	
cornu14	Andalus	38.80838	-9.37353	Šantaraŧ	Shantara	Shantara	santara	villages	SHANTARA_093N388W_C14	
cornu14	Andalus	39.22337	-8.71712	Šantarīn	Shantarīn	Shantarin	santarin	towns	SHANTARIN_087N392W_C14	
cornu14	Andalus	39.16483	-0.43734	al-Šaqr	al-Shaqr	al-Shaqr	saqr	villages	SHAQR_004N391W_C14	
cornu14	Andalus	41.63368	-0.92920	Saraqūsaŧ/Saraqūsṭaŧ	Saraqūsa	Saraqusa	saraqusa	towns	SARAQUSA_009N416W_C14	
cornu14	Andalus	41.63368	-0.92920	Saraqūsaŧ/Saraqūsṭaŧ	Saraqūsa	Saraqusa	saraqusa	regions	SHADHUNA_059N364W_C14	district
cornu14	Andalus	36.69169	-6.10856	Šarīš	Sharīsh	Sharish	saris	towns	SHARISH_061N366W_C14	
cornu14	Andalus	38.96551	-0.52276	Šātibaŧ	Shātiba	Shatiba	satiba	towns	SHATIBA_005N389W_C14	
cornu14	Andalus	37.87641	-3.34803	Šawḏar	Shawdhar	Shawdhar	sawdar	towns	SHAWDHAR_033N378W_C14	
cornu14	Andalus	39.97062	-4.82541	Ṭalābiraŧ ?	Ṭalābira ?	Talabira	talabira ?	towns	TALABIRA_048N399W_C14	
cornu14	Andalus	39.48654	-5.93861	Taraǧīlaŧ	Tarajīla	Tarajila	taragila	towns	TARAJILA_059N394W_C14	
cornu14	Andalus	37.95834	-1.34462	Tudmīr	Tudmīr	Tudmir	tudmir	regions	TUDMIR_013N379W_C14	
cornu14	Andalus	39.88926	-4.05210	Ṭulayṭilaŧ	Ṭulayṭila	Tulaytila	tulaytila	towns	TULAYTILA_040N398W_C14	
cornu14	Andalus	39.88926	-4.05210	Ṭulayṭilaŧ	Ṭulayṭila	Tulaytila	tulaytila	regions	SHADHUNA_059N364W_C14	district
cornu14	Andalus	40.79221	0.60933	Ṭurṭūšaŧ	Ṭusṭūsha	Tustusha	tustusa	towns	TUSTUSHA_006N407E_C14	
cornu14	Andalus	42.04634	-1.62697	Tuṭīlaŧ	Tuṭīla	Tutila	tutila	towns	TUTILA_016N420W_C14	
cornu14	Andalus	42.04634	-1.62697	Tuṭīlaŧ	Tuṭīla	Tutila	tutila	regions	TUTILA_016N420W_C14	
cornu14	Andalus	40.64910	-3.15111	Wādī al-Ḥijāraŧ	Wādī al-Ḥijāra	Wadi al-Hijara	wadi hijara	regions	WADIHIJARA_031N406W_C14	
cornu14	Andalus	39.52990	-8.03553	Wādī Tāǧū	Wādī Tājū	Wadi Taju	wadi tagu	waters	WADITAJU_080N395W_C14	
cornu14	Andalus	37.33966	-3.16459	Wādiyāš	Wādiyāsh	Wadiyash	wadiyas	towns	WADIYASH_031N373W_C14	
cornu14	Andalus	42.16109	-0.35371	Wašqaŧ	Washqa	Washqa	wasqa	regions	WASHQA_003N421W_C14	
cornu14	Andalus	38.94978	1.41141	Yābisaŧ	Yābisa	Yabisa	yabisa	regions	YABISA_014N389E_C14	
cornu14	Andalus	37.96011	-4.85328	al-Zahrāʾ	al-Zahrāʾ	al-Zahra	zahra	towns	ZAHRA_048N379W_C14	
cornu2	Aqur	36.99109	41.72002	Aḏramaŧ	Adhrama	Adhrama	adrama	towns	ADHRAMA_417N369E_C02	
cornu2	Aqur	33.98559	42.41353	Ālūs/Ālūsā	Ālūs/Ālūsā	Alus/Alusa	alus/alusa	towns	ALUS_424N339E_C02	
cornu2	Aqur	37.91510	40.21323	Āmid	Āmid	Amid	amid	capitals	AMID_402N379E_C02	
cornu2	Aqur	34.43481	41.95904	ʿĀnaŧ	ʿĀna	Ana	ana	towns	ANA_419N344E_C02	
cornu2	Aqur	36.05814	40.69403	ʿArabān	ʿArabān	Araban	araban	capitals	ARABAN_406N360E_C02	
cornu2	Aqur	38.36373	37.96251	ʿArqaŧ	ʿArqa	Arqa	arqa	waystations	ARQA_379N383E_C02	
cornu2	Aqur	37.97890	41.65964	Arzan	Arzan	Arzan	arzan	villages	ARZAN_416N379E_C02	
cornu2	Aqur	34.93204	40.09518	al-ʿAwāmil	al-ʿAwāmil	al-Awamil	awamil	waystations	AWAMIL_400N349E_C02	
cornu2	Aqur	36.34984	38.91206	ʿAyn al-Rūmiyyaŧ ?	ʿAyn al-Rūmiyya ?	Ayn al-Rumiyya	ayn rumiyya ?	waystations	AYNRUMIYYA_389N363E_C02	
cornu2	Aqur	36.41022	43.36699	Bāʿašīqā	Bāʿashīqā	Baashiqa	baasiqa	villages	BAASHIQA_433N364E_C02	
cornu2	Aqur	36.66090	42.43701	Bāʿaynāṯā ?	Bāʿaynāthā ?	Baaynatha	baaynata ?	towns	BAAYNATHA_424N366E_C02	
cornu2	Aqur	38.39550	42.13266	Badlīs/Bidlīs	Badlīs	Badlis	badlis	towns	BADLIS_421N383E_C02	
cornu2	Aqur	36.13571	38.98556	Bāǧarwān	Bājarwān	Bajarwan	bagarwan	towns	BAJARWAN_389N361E_C02	
cornu2	Aqur	36.47417	42.75800	Balad	Balad	Balad	balad	towns	BALAD_427N364E_C02	
cornu2	Aqur	37.75537	39.33450	Bāmaqarā/Bāmaqdaŧ ?	Bāmaqarā/Bāmaqda ?	Bamaqara/Bamaqda	bamaqara/bamaqda ?	waystations	BAMAQARA_393N377E_C02	
cornu2	Aqur	35.62554	43.32428	al-Baqīʿaŧ ?	al-Baqīʿa ?	al-Baqia	baqia ?	waystations	BAQIA_433N356E_C02	
cornu2	Aqur	36.95274	42.07551	Barqaʿīd	Barqaʿīd	Barqaid	barqaid	towns	BARQAID_420N369E_C02	
cornu2	Aqur	35.65809	39.87384	Bīrā	Bīrā	Bira	bira	villages	BIRA_398N356E_C02	
cornu2	Aqur	36.38728	41.25352	Buḥayraŧ Ḫātūniyyaŧ	Buḥayrat Khātūniyya	Buhayrat Khatuniyya	buhayra hatuniyya	waters	BUHAYRAKHATUNIYYA_412N363E_C02	
cornu2	Aqur	34.71355	40.74111	al-Dāliyaŧ	al-Dāliya	al-Daliya	daliya	towns	DALIYA_407N347E_C02	
cornu2	Aqur	37.18527	40.94689	Dārā	Dārā	Dara	dara	towns	DARA_409N371E_C02	
cornu2	Aqur	34.33397	41.15980	Dāziqī	Dāziqī	Daziqi	daziqi	waystations	DAZIQI_411N343E_C02	
cornu2	Aqur	37.84795	40.67909	Diyār Bakr	Diyār Bakr	Diyar Bakr	diyar bakr	regions	DIYARBAKR_406N378E_C02	
cornu2	Aqur	36.56338	38.98256	Diyār Muḍar	Diyār Muḍar	Diyar Mudar	diyar mudar	regions	DIYARMUDAR_389N365E_C02	
cornu2	Aqur	36.65368	41.99451	Diyār Rabīʿaŧ	Diyār Rabīʿa	Diyar Rabia	diyar rabia	regions	DIYARRABIA_419N366E_C02	
cornu2	Aqur	37.17638	37.17675	Dulūk	Dulūk	Duluk	duluk	towns	DULUK_371N371E_C02	
cornu2	Aqur	37.16749	40.58146	Dunaysīr	Dunaysīr	Dunaysir	dunaysir	villages	DUNAYSIR_405N371E_C02	
cornu2	Aqur	35.32381	40.13133	Fam Nahr Saʿīd	Fam Nahr Saʿīd	Fam Nahr Said	fam nahr said	waystations	FAMNAHRSAID_401N353E_C02	
cornu2	Aqur	34.92311	40.56368	al-Fāš	al-Fāsh	al-Fash	fas	waystations	FASH_405N349E_C02	
cornu2	Aqur	37.04735	42.43096	Fayšābūr	Fayshābūr	Fayshabur	faysabur	towns	FAYSHABUR_424N370E_C02	
cornu2	Aqur	35.41480	40.59626	al-Fudayn	al-Fudayn	al-Fudayn	fudayn	towns	FUDAYN_405N354E_C02	
cornu2	Aqur	34.23688	42.18317	al-Fuḥaymaŧ	al-Fuḥayma	al-Fuhayma	fuhayma	villages	FUHAYMA_421N342E_C02	
cornu2	Aqur	34.67900	40.78158	al-Furḍaŧ	al-Furḍa	al-Furda	furda	villages	FURDA_407N346E_C02	
cornu2	Aqur	37.36064	42.51884	Ǧabal al-Ǧūdī	Jabal al-Jūdī	Jabal al-Judi	gabal gudi	sites	JABALJUDI_425N373E_C02	
cornu2	Aqur	36.65489	40.41354	al-Ǧaḥšiyyaŧ	al-Jaḥshiyya	al-Jahshiyya	gahsiyya	towns	JAHSHIYYA_404N366E_C02	
cornu2	Aqur	37.92941	39.61765	Ǧarnān ?	Jarnān ?	Jarnan	garnan ?	waystations	JARNAN_396N379E_C02	
cornu2	Aqur	37.28521	42.19943	Ǧazīraŧ Ibn ʿUmar	Jazīrat Ibn ʿUmar	Jazirat Ibn Umar	gazira ibn umar	regions	JAZIRAIBNUMAR_421N372E_C02	
cornu2	Aqur	36.23740	41.62102	al-Ǧibāl/ʿAyn al-Ǧibāl	al-Jibāl/ʿAyn al-Jibāl	al-Jibal/Ayn al-Jibal	gibal/ayn gibal	towns	JIBAL_416N362E_C02	
cornu2	Aqur	36.67173	38.22057	Ǧisr Manbiǧ	Jisr Manbij	Jisr Manbij	gisr manbig	towns	JISRMANBIJ_382N366E_C02	
cornu2	Aqur	37.41051	38.91048	Ǧullāb	Jullāb	Jullab	gullab	waystations	JULLAB_389N374E_C02	
cornu2	Aqur	35.32264	39.46613	al-Ġurayz ?/al-ʿUrayr	al-Ghurayz ?/al-ʿUrayz	al-Ghurayz/al-Urayz	gurayz ?/urayz	waystations	GHURAYZ_394N353E_C02	
cornu2	Aqur	37.06628	42.80477	Ḫābūr al-Ḥasaniyyaŧ	Khābūr al-Ḥasaniyya	Khabur al-Hasaniyya	habur hasaniyya	waters	KHABURHASANIYYA_428N370E_C02	
cornu2	Aqur	37.73001	37.52545	al-Ḥadaṯ	al-Ḥadath	al-Hadath	hadat	towns	HADATH_375N377E_C02	
cornu2	Aqur	34.10682	42.38707	al-Ḥadīṯaŧ	al-Ḥadītha	al-Haditha	hadita	towns	HADITHA_423N341E_C02	
cornu2	Aqur	36.02054	43.39249	al-Ḥadīṯaŧ	al-Ḥadītha	al-Haditha	hadita	towns	HADITHA_433N360E_C02	
cornu2	Aqur	35.79513	42.69628	al-Ḥaḍr	al-Ḥaḍr	al-Hadr	hadr	towns	HADR_426N357E_C02	
cornu2	Aqur	34.54577	40.85162	Ḫalīǧ Banū Ǧumayʿ	Khalīj Banū Jumayʿ	Khalij Banu Jumay	halig banu gumay	waystations	KHALIJBANUJUMAY_408N345E_C02	
cornu2	Aqur	35.75218	39.81661	al-Ḫānūqaŧ	al-Khānūqa	al-Khanuqa	hanuqa	towns	KHANUQA_398N357E_C02	
cornu2	Aqur	36.88438	39.08906	Ḥarrān	Ḥarrān	Harran	harran	towns	HARRAN_390N368E_C02	
cornu2	Aqur	37.11078	42.72248	al-Ḥasaniyyaŧ	al-Ḥasaniyya	al-Hasaniyya	hasaniyya	towns	HASANIYYA_427N371E_C02	
cornu2	Aqur	37.70021	41.42113	Ḥiṣn Kayfā	Ḥiṣn Kayfā	Hisn Kayfa	hisn kayfa	towns	HISNKAYFA_414N377E_C02	
cornu2	Aqur	37.82371	38.05966	Ḥiṣn Manṣūr	Ḥiṣn Manṣūr	Hisn Mansur	hisn mansur	sites	HISNMANSUR_380N378E_C02	
cornu2	Aqur	36.38728	39.07106	Ḥiṣn Maslamaŧ	Ḥiṣn Maslama	Hisn Maslama	hisn maslama	towns	HISNMASLAMA_390N363E_C02	
cornu2	Aqur	38.75874	39.22470	Ḥiṣn Ziyād	Ḥiṣn Ziyād	Hisn Ziyad	hisn ziyad	sites	HISNZIYAD_392N387E_C02	
cornu2	Aqur	33.98430	42.50069	al-Ḫizānaŧ	al-Khizāna	al-Khizana	hizana	waystations	KHIZANA_425N339E_C02	
cornu2	Aqur	35.62321	40.71642	al-Ḥuṣayn	al-Ḥuṣayn	al-Husayn	husayn	towns	HUSAYN_407N356E_C02	
cornu2	Aqur	36.98749	40.42704	Kafartūṯā	Kafartūthā	Kafartutha	kafartuta	towns	KAFARTUTHA_404N369E_C02	
cornu2	Aqur	39.58627	39.02492	Kamaḫ/Kamāḫ	Kamakh	Kamakh	kamah	sites	KAMAKH_390N395E_C02	
cornu2	Aqur	36.53446	40.55153	al-Maǧdal	al-Majdal	al-Majdal	magdal	towns	MAJDAL_405N365E_C02	
cornu2	Aqur	36.25676	42.76550	al-Maḥlabiyyaŧ	al-Maḥlabiyya	al-Mahlabiyya	mahlabiyya	villages	MAHLABIYYA_427N362E_C02	
cornu2	Aqur	36.81597	42.96350	Maʿlaṯāyaŧ	Maʿlathāya	Malathaya	malataya	towns	MALATHAYA_429N368E_C02	
cornu2	Aqur	38.35806	38.35767	Malaṭīn/Malaṭiyaŧ 	Malaṭīn	Malatin	malatin	towns	MALATIN_383N383E_C02	
cornu2	Aqur	39.14370	42.55713	Malāzkird/Malāzǧird/Manāzǧird	Malāzkird	Malazkird	malazkird	towns	MALAZKIRD_425N391E_C02	
cornu2	Aqur	36.54651	37.98957	Manbiǧ	Manbij	Manbij	manbig	towns	MANBIJ_379N365E_C02	
cornu2	Aqur	37.58314	36.92987	Marʿaš	Marʿash	Marash	maras	sites	MARASH_369N375E_C02	
cornu2	Aqur	37.30186	40.71117	Mārdīn	Mārdīn	Mardin	mardin	towns	MARDIN_407N373E_C02	
cornu2	Aqur	36.14235	43.26652	Marǧ Ǧuhaynaŧ/Mar Ǧuhaynaŧ	Marj Juhaynat/Mar Juhayna	Marj Juhayna/Mar Juhayna	marg guhayna/mar guhayna	towns	MARJJUHAYNA_432N361E_C02	
cornu2	Aqur	36.19626	40.75853	al-Maṭariyyaŧ	al-Maṭariyya	al-Matariyya	matariyya	villages	MATARIYYA_407N361E_C02	
cornu2	Aqur	36.32809	43.12700	al-Mawṣil	al-Mawṣil	al-Mawsil	mawsil	capitals	MAWSIL_431N363E_C02	
cornu2	Aqur	38.14322	41.00798	Mayyāfāriqīn	Mayyāfāriqīn	Mayyafariqin	mayyafariqin	towns	MAYYAFARIQIN_410N381E_C02	
cornu2	Aqur	36.63683	43.05500	Mazāriʿī ?	Mazāriʿī ?	Mazarii	mazarii ?	villages	MAZARII_430N366E_C02	
cornu2	Aqur	35.74173	40.75934	Mīkisīn/Maykisīn/Mākisīn	Mīkisīn/Maykisīn/Mākisīn	Mikisin/Maykisin/Makisin	mikisin/maykisin/makisin	towns	MIKISIN_407N357E_C02	
cornu2	Aqur	35.58832	39.83950	al-Mubārak	al-Mubārak	al-Mubarak	mubarak	villages	MUBARAK_398N355E_C02	
cornu2	Aqur	35.33548	41.13557	al-Munḫariq ?	al-Munkhariq ?	al-Munkhariq	munhariq ?	towns	MUNKHARIQ_411N353E_C02	
cornu2	Aqur	37.28854	38.52691	al-Muzāniyyaŧ ?	al-Muzāniyya ?	al-Muzaniyya	muzaniyya ?	waystations	MUZANIYYA_385N372E_C02	
cornu2	Aqur	38.77905	40.22779	Nahr Arsanās	Nahr Arsanās	Nahr Arsanas	nahr arsanas	waters	NAHRARSANAS_402N387E_C02	
cornu2	Aqur	36.11754	39.09656	Nahr al-Balīḫ	Nahr al-Balīkh	Nahr al-Balikh	nahr balih	waters	NAHRBALIKH_390N361E_C02	
cornu2	Aqur	38.07602	40.08449	Nahr al-Ḏīb/Nahr al-Kilāb	Nahr al-Dhīb	Nahr al-Dhib	nahr dib	waters	NAHRDHIB_400N380E_C02	
cornu2	Aqur	34.69499	43.60422	Nahr Diǧlaŧ	Nahr Dijla	Nahr Dijla	nahr digla	waters	NAHRDIJLA_436N346E_C02	
cornu2	Aqur	35.50335	40.73502	Nahr al-Ḫābūr	Nahr al-Khābūr	Nahr al-Khabur	nahr habur	waters	NAHRKHABUR_407N355E_C02	
cornu2	Aqur	37.13080	41.24817	Nahr al-Hirmās	Nahr al-Hirmās	Nahr al-Hirmas	nahr hirmas	waters	NAHRHIRMAS_412N371E_C02	
cornu2	Aqur	37.88869	41.97905	Nahr al-Razb/al-Razm/al-Zarm	Nahr al-Razb/al-Razm/al-Zarm	Nahr al-Razb/al-Razm/al-Zarm	nahr razb/razm/zarm	waters	NAHRRAZB_419N378E_C02	
cornu2	Aqur	35.00028	43.04545	Nahr Ṯarṯār	Nahr Tharthār	Nahr Tharthar	nahr tartar	waters	NAHRTHARTHAR_430N350E_C02	
cornu2	Aqur	37.05514	41.22167	Naṣībīn	Naṣībīn	Nasibin	nasibin	towns	NASIBIN_412N370E_C02	
cornu2	Aqur	34.39307	41.55670	al-Nihiyyaŧ	al-Nihiyya	al-Nihiyya	nihiyya	towns	NIHIYYA_415N343E_C02	
cornu2	Aqur	36.35104	43.17500	Nīnawá/Nūnawā	Nīnawā/Nūnawā	Ninawa/Nunawa	ninawa/nunawa	towns	NINAWA_431N363E_C02	
cornu2	Aqur	39.05271	38.53819	Qalʿaŧ Ibrīq	Qalʿat Ibrīq	Qalat Ibriq	qala ibriq	sites	QALAIBRIQ_385N390E_C02	
cornu2	Aqur	34.81073	40.45161	al-Qamarṭī/al-Qamraṭī ?	al-Qamarṭī ?	al-Qamarti	qamarti ?	waystations	QAMARTI_404N348E_C02	
